url,playlistName,saves,playlistOwnerProfile,playlistOwner
https://open.spotify.com/playlist/0U9UwN25NraeKI6eq8tgEW,genggeng pero expensive,"24,175 saves",https://open.spotify.com/user/31kigygpbfyfas5ir7nb54nl6wla,gf ni hanibanch
https://open.spotify.com/playlist/37i9dQZF1DZ06evO16tLRm,This Is Lloyd,"18,790 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,655 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/37i9dQZF1DX1ULBOpkEmiz,Summer Nostalgia,"5,186 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6cuAKgQGOF60f2Q8QjKWia,mga thirst trap ng mga soft masc sa tiktok,"10,350 saves",https://open.spotify.com/user/22rmc3lpxtr4fov2c6lprfeei,noellemaxinne
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,959 saves",https://open.spotify.com/user/1110350782,💅🏿 MoNique 💅🏿
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,938 saves",https://open.spotify.com/user/carolinaben23,Zaywop22
https://open.spotify.com/playlist/28AOnXdRpkeBGMH3zMehz1,RnB Hits 90s & 2000s,"186,749 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/2fJlEP0McwaTMeUQKoTeoF,hot songs 2024 🥵,"187,702 saves",https://open.spotify.com/user/6dqvlqmclsvmfnkjtl3zfs4xj,Pixel Aesthetic
https://open.spotify.com/playlist/3XHC4e4kCnzdS3YpJX2Gbk,OLD MYSPACE JAMS ✨🦋🎶,"37,356 saves",https://open.spotify.com/user/123161188,Apmulder
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,307 saves",https://open.spotify.com/user/wwoa833lqlqevvvogq4sao8mn,Redlist - Good Vibes
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,220 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/1L96CgXbB6v2j8nfyaiGkk,clean r&b for work,"5,603 saves",https://open.spotify.com/user/jaylen200227,Jaylen Booker
https://open.spotify.com/playlist/37i9dQZF1DXa56nCfFVHm7,R&B Workout,"64,232 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/30NUF2CthTzSBEYHmBjfER,2000s Hip-Hop/R&B,"76,663 saves",https://open.spotify.com/user/digsterca,Digster Canada
https://open.spotify.com/playlist/3SYBU6zpfMozihmcOw0WJE,Clean 90s/00s R&B,"5,512 saves",https://open.spotify.com/user/buffalobolden1,Viva Lil Vegas
https://open.spotify.com/playlist/0w2bJqr3kXAG7ADNAK03lj,Hormonal Playlist,"15,764 saves",https://open.spotify.com/user/px2l13fb4m6yzjlqe63os9kao,N
https://open.spotify.com/playlist/0rKZdoM1157qlnakn4mXzj,"Clean Work Songs - R&B, Pop, Hip-Hop, Afrobeats, Etc!","12,363 saves",https://open.spotify.com/user/fullerd92,fullerd92
https://open.spotify.com/playlist/5DirZOywNFVnc0m8vr2w0Q,Lil Wayne Greatest Hits,"27,585 saves",https://open.spotify.com/user/ql44sqoqq4hbqp10npt3rz8ac,Marvin'$ world🌍
https://open.spotify.com/playlist/0xdxi35qaUO2e5cKkRzPBy,Musique pour vos scénarios🤭,"7,666 saves",https://open.spotify.com/user/yvhayhsjcmypmkff4owzuwpm5,Enola 🕷
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3cv9D2,This Is Ashanti,"47,952 saves""url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2ZpGiQ,This Is Lil Wayne,""435,313 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5DirZOywNFVnc0m8vr2w0Q,Lil Wayne Greatest Hits,"27,585 saves",https://open.spotify.com/user/ql44sqoqq4hbqp10npt3rz8ac,Marvin'$ world🌍
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"68,125 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/37i9dQZF1DX1lHW2vbQwNN,2000s Hip-Hop,"342,773 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6SQsptiJWl9ARt3dusXsrb,BEST OF OLD LIL WAYNE 🥀,"1,323 saves",https://open.spotify.com/user/azarrella9,Zarrella Music
https://open.spotify.com/playlist/4rDS8kwpVf0S3BK1HRI54x,Throwback 2000s-2010s Hip Hop,"21,640 saves",https://open.spotify.com/user/woodyinho2581,Carlos
https://open.spotify.com/playlist/7KD4nlHFzIl2GdiwtWoLLJ,2000’s Rap Bangers,"22,442 saves",https://open.spotify.com/user/315xwdhvgz3pphcn23bpt5pmj5vm,Blake
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,263 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/5TMtNBhfEaJ5kDppin3ajU,Best of Imagine Dragons,"84,659 saves",https://open.spotify.com/user/21kdaxsm7tneunq7if4kfyhry,Patrik Ševčík
https://open.spotify.com/playlist/7k4tBESqMxHmpX2sjt601W,Spider-Man: Across the Spider-Verse (Soundtrack),"470,521 saves",https://open.spotify.com/user/0rlsiwvusdd67rm4ooghjkv98,Playlists
https://open.spotify.com/playlist/06PTJoM1hz9o3UqHDZUVzr,,"103,724 saves",,undefined
https://open.spotify.com/playlist/37i9dQZF1DWSIXPHRZ4SKc,Spider-Verse: The Official Playlist,"787,154 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2daCaPiHV54j4HBNqA8aWN,2000's Crunk Hits,"81,236 saves",https://open.spotify.com/user/patel.crystal,Crystal Patel Mody
https://open.spotify.com/playlist/3o8zArfcDk02qzPiwVRDLN,2010s Rap/Hip Hop Throwbacks,"32,410 saves",https://open.spotify.com/user/am0qsyelghl46skkjh5k3mkc4,Geni
https://open.spotify.com/playlist/37i9dQZF1DZ06evO133u6s,This Is Future,"628,673 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DZ06evO44TgnC,This Is mgk,"363,180 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5OPbAjGhXonk2DgGBX9x0v,HYPE GYM WORKOUT,"14,462 saves",https://open.spotify.com/user/jake.welz13,jake.welz13
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2NufN6,This Is Mac Miller,"893,093 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/1tipqis4QtnYOHwu6Fj4hF,"The sluttiest, most attractive songs😛✌️","53,866 saves",https://open.spotify.com/user/31sb2tpbukn3lbgehvx24bf6iwlq,Aeva
https://open.spotify.com/playlist/6kwFxsMlAWHd4804Tq80SB,Lil Wayne Era of Mixtapes,"1,476 saves""url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1PXZsc,This Is T-Pain,""162,971 saves",https://open.spotify.com/user/31wedndmozabd7s5klyaksb5pkau,Lindsey
https://open.spotify.com/playlist/0os4ZNnY9MA31jA0tYn7BA,T-Pain Greatest Hits,"6,228 saves",https://open.spotify.com/user/jdd2016,jdd2016
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,494 saves",https://open.spotify.com/user/31kooaty35jze4hdihc64m32j6b4,Redlist - Top Tracks
https://open.spotify.com/playlist/79w4mhOo2xNrqR7Yjezezm,AKON - AS MELHORES,"63,762 saves",https://open.spotify.com/user/zdh3t65gvrqx7c2219e6ixc6i,Felipe Avelar
https://open.spotify.com/playlist/1udqwx26htiKljZx4HwVxs,2000s Throwbacks (Top 100 Hits),"760,172 saves",https://open.spotify.com/user/312avoycbyo353bvbqm2mpdnghjy,Unplugged
https://open.spotify.com/playlist/0vTAx1UqhELQjT7tuNOcCX,PITBULL PARTY AFTER DARK TOUR,"2,265 saves",https://open.spotify.com/user/rmitten03,redlokk.
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3YTug0,This Is Meghan Trainor,"289,215 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,263 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,550 saves",https://open.spotify.com/user/vazquezmichelle0012,shelllsss
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"68,125 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0gCG2c,This Is Akon,"304,272 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4CI7kJln8ifF4gYmXwxRp4,Akon & Throwbacks,"25,757 saves",https://open.spotify.com/user/tortor004,Tori Nicole
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"176,024 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/357fWKFTiDhpt9C69CMG4q,2010 Bangers 🔥,"218,614 saves",https://open.spotify.com/user/02cnytfz8gm9i8dx0jkh1bfbx,2010 Bangers
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,547 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/11X76c5MphTG1VgKmC7hgb,SUMMER 2024 🌞 TOP 100 SONGS,"282,714 saves",https://open.spotify.com/user/myplay.com,Filtr US
https://open.spotify.com/playlist/4nFTwoPp8L6uato870FdW3,POOL PARTY 2024 💦 SUMMER HITS,"43,041 saves",https://open.spotify.com/user/myplay.com,Filtr US
https://open.spotify.com/playlist/2gMhRR7icZYAuTDw509x0R,Akon - All Songs,"23,018 saves",https://open.spotify.com/user/1145499210,🇬🇧 Stewart Harding 🎤🎸✌🏻
https://open.spotify.com/playlist/37i9dQZF1DX6mWRaog94SQ,Hit Internazionali,"303,603 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4ZVlrmh3k3Q9N1bW0m6Kkz,"00's RnB, HipHop and Pop Hits","40,959 saves",https://open.spotify.com/user/empty022,Leo Lobaton
https://open.spotify.com/playlist/4rDS8kwpVf0S3BK1HRI54x,Throwback 2000s-2010s Hip Hop,"21,640 saves",https://open.spotify.com/user/woodyinho2581,Carlos
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,221 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/5aymXYoCeoJmHskS8ePUL3,,"18,469 saves",,undefined
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,938 saves",https://open.spotify.com/user/carolinaben23,Zaywop22
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,655 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,206 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,702 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4TvVpoyxF9kmnu1GLikiQp,clubbing like it's the 2000's,"86,000 saves",https://open.spotify.com/user/0v18m5rzsdub5pujpnmuh56ij,kass !!
https://open.spotify.com/playlist/3ck7KjH34H20a48Ew37roz,Música Alegre 2024 😃,"175,577 saves",https://open.spotify.com/user/mejoresplaylistsspotify,Filtr Éxitos
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,314 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,046 saves",https://open.spotify.com/user/75i1ollvn1zu325iu41euj9bx,WIRED AU
https://open.spotify.com/playlist/37i9dQZF1DWWM5o62BfFWh,Cubatón,"138,983 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWTUoU0bd0p84,Summer Hits of the 00s,"384,783 saves""url,playlistName,saves
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,""254,817 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),"226,495 saves",https://open.spotify.com/user/31kooaty35jze4hdihc64m32j6b4,Redlist - Top Tracks
https://open.spotify.com/playlist/79w4mhOo2xNrqR7Yjezezm,AKON - AS MELHORES,"63,762 saves",https://open.spotify.com/user/zdh3t65gvrqx7c2219e6ixc6i,Felipe Avelar
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"577,385 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,690 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/3NP0xGr6G3ah05np9ZslEg,90’s - 2000’s throwbacks 🦋,"117,551 saves",https://open.spotify.com/user/vazquezmichelle0012,shelllsss
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3cv9D2,This Is Ashanti,"47,952 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,206 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/4Sr6w55tKGAEe28GOJ9gCk,jhené aiko playlist🧸,"20,946 saves",https://open.spotify.com/user/317kehkfy5tcksyyz3yb35gyrhxy,Izalia🤩🫶🏼
https://open.spotify.com/playlist/37i9dQZF1DXaPeYMCDRQeg,Love Language,"331,152 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,314 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,265 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/23fUqIKjgZ0vdzr5X90D2K,Ashanti greatest hits,"4,800 saves",https://open.spotify.com/user/222m4aa3swm4ehnq6rqvfsd5a,Nestor Alvarez Jr.
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"176,024 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0gCG2c,This Is Akon,"304,272 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/0DulSdpXA37vBwOWcYGNz3,Old School R‘n‘B & Hiphop,"168,158 saves",https://open.spotify.com/user/1123744733,Reema Abid
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,702 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,988 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX04mASjTsvf0,R&B Classics,"466,052 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,Queen,"172,198 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,221 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,547 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,893 saves",https://open.spotify.com/user/rich-spanning-time,Rich-Spanning-Time
https://open.spotify.com/playlist/37i9dQZF1DWTUoU0bd0p84,Summer Hits of the 00s,"384,785 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2gMhRR7icZYAuTDw509x0R,Akon - All Songs,"23,019 saves",https://open.spotify.com/user/1145499210,🇬🇧 Stewart Harding 🎤🎸✌🏻
https://open.spotify.com/playlist/3o8Z61jXBA0mt2M3jdVEnh,"Hip Hop, Rap & RnB 2000s Old School Mix","25,844 saves",https://open.spotify.com/user/tacilamarques,Bella Marques
https://open.spotify.com/playlist/0dMexqq0XIWS3QJ74z3ZhD,Hip Hop 2000s Music - Best Hip Hop Hits of the 00s Playlist (Top Hip Hop Songs from 2000 to 2009),"68,126 saves",https://open.spotify.com/user/7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists
https://open.spotify.com/playlist/2rdU1yTUUuT2Xot1HzSHev,Ultimate 90s/00s Hip Hop & RnB,"44,808 saves",https://open.spotify.com/user/1128642961,Tobias Warnecke
https://open.spotify.com/playlist/48Z2upHGlo2zcrIddfeVom,Late 90s + Early 2000s Hits 💫,"30,298 saves",https://open.spotify.com/user/31qphw4cwky4i2o32exkhtnc5fii,Matt_315
https://open.spotify.com/playlist/37i9dQZF1DX1ULBOpkEmiz,Summer Nostalgia,"5,186 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B,"641,355 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1i7Si4,This Is Nelly,"120,349 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7sFgh2Ebte5ZxF8QiIlZ7J,90s R&B Mixtape,"58,783 saves",https://open.spotify.com/user/iloveinkcartridges,Jojo Kh
https://open.spotify.com/playlist/30NUF2CthTzSBEYHmBjfER,2000s Hip-Hop/R&B,"76,663 saves",https://open.spotify.com/user/digsterca,Digster Canada
https://open.spotify.com/playlist/7wC2YWH3mEYoSHRoGMHFMS,Rápido y Furioso 1 2 3 4 5 6 7 8 9 10,"118,641 saves",https://open.spotify.com/user/owen.sport,Owen Bañuelos
https://open.spotify.com/playlist/37i9dQZF1DX3ORvAIr1RbU,Hip Hop + R&B FM,"232,795 saves""url,playlistName,saves
https://open.spotify.com/playlist/4h9dvquufDVDyGuYRHeu73,2000 R&B Hits - Top R&B 2000s Songs (R&B 00s Popular Songs),""226,497 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"577,387 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6kthdfbq97PF7JpANEZgrM,HIP HOP DAS ANTIGAS // AS MAIS ESCUTADAS DOS ANOS 2000 🔥🎼,"65,265 saves",https://open.spotify.com/user/31p3f5eizbzbonjak76phkoaxieq,Erick musico
https://open.spotify.com/playlist/7s17jTD83GgeKajAMogIen,R&B Throwbacks 90s & 00s,"158,547 saves",https://open.spotify.com/user/12145397198,Hudson Helms
https://open.spotify.com/playlist/13YDWMOgGy2xUwhEDxc9NE,RnB 90s-00s - Old School RnB,"254,819 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/76MuWc140iE4F1M07XTjuH,2000s R&B Love Songs,"176,026 saves",https://open.spotify.com/user/12142901212,Tam Hoffman-Levy
https://open.spotify.com/playlist/37i9dQZF1DX2hNQN2Fv6Cy,R&B Classics Party,"111,314 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7kPPwcLvMqJT9iaVG8z2bv,2000s R&B & Hip-Hop Playlist,"285,206 saves",https://open.spotify.com/user/ricoo97,Miranda Sullivan
https://open.spotify.com/playlist/37i9dQZF1DZ06evO18po8o,This Is Mario,"29,571 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/28AOnXdRpkeBGMH3zMehz1,RnB Hits 90s & 2000s,"186,750 saves",https://open.spotify.com/user/0hzl2lhqimijoy7ry8t3brf74,Pavle's Playlist Trading
https://open.spotify.com/playlist/1Ovmq0mAjbzAtfN0EFf249,"Neyo, Usher, Chris Brown, Sisqo, Craig David, Mario, Nelly, Akon PL","96,959 saves",https://open.spotify.com/user/1110350782,💅🏿 MoNique 💅🏿
https://open.spotify.com/playlist/37i9dQZF1DWWWvWJNPeyJE,Sexy R&B,"313,672 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXd0DyosUBZQ7,00s Love Songs,"618,923 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2bURuPW4aE7OjrS3ih9w8x,,"5,438 saves",,undefined
https://open.spotify.com/playlist/37i9dQZF1DXcEJw9C2rUbi,,"367,954 saves",,undefined
https://open.spotify.com/playlist/37i9dQZF1DWX9mGYsaqc7V,Slow Jamz,"430,988 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/2kX9EAqCEMbVbp109Xr91Z,GRWM playlist🪩🏙️🍾,"12,249 saves",https://open.spotify.com/user/w16ux0u94xu2zbw29l3cpvw1e,Märta Almert
https://open.spotify.com/playlist/37i9dQZF1DX0dzzKV3SZR0,Boo Thang <3,"306,701 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWXeOurMWUII5,2000er Hits,"778,653 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000s - throwback vibes,"315,274 saves",https://open.spotify.com/user/biels09,Stormy Chocada
https://open.spotify.com/playlist/4GZT3MbZ4IwjtIxKuYerfu,Throwback Bangers (2000s),"280,046 saves",https://open.spotify.com/user/75i1ollvn1zu325iu41euj9bx,WIRED AU
https://open.spotify.com/playlist/2rdU1yTUUuT2Xot1HzSHev,Ultimate 90s/00s Hip Hop & RnB,"44,808 saves",https://open.spotify.com/user/1128642961,Tobias Warnecke
https://open.spotify.com/playlist/5pk7cWIp56YkrwyWU7eMTr,2000s Hip Hop R&B - Top Hip Hop and R&B Songs 2000s (Playlist Updated in 2024),"18,657 saves",https://open.spotify.com/user/mg14jl14tabxkiz10eifwgz8z,Redlist - Fresh Charts
https://open.spotify.com/playlist/37i9dQZF1DXdGHPXiRsW3u,Soft 00s,"818,914 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX3ORvAIr1RbU,Hip Hop + R&B FM,"232,795 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4qIQsjFgQcbCc2tCoSAMct,RnB/Soul Acoustic Covers,"4,660 saves",https://open.spotify.com/user/towneetoni,towneetoni
https://open.spotify.com/playlist/5tSbO6M5AT7r91ytDd4nNP,R&B Hits 2024,"15,936 saves",https://open.spotify.com/user/gdmg59uun5noyjwh28hpotmvj,Noémi Reyes
https://open.spotify.com/playlist/52uT9ax72xlZ6mztpkLmEJ,2000s throwbacks ⋆☆ y2k party,"19,221 saves",https://open.spotify.com/user/1270212500,@ashleyjohnsonn
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,RnB 2000s (greatest hits),"42,893 saves",https://open.spotify.com/user/rich-spanning-time,Rich-Spanning-Time
https://open.spotify.com/playlist/1VBY81IkzymBMZiL6CAJ8D,"RnB 2002, 2003, 2004, 2005","8,583 saves",https://open.spotify.com/user/c70qvr3rb0lk6ru8ia243jrx6,Music Lover
https://open.spotify.com/playlist/37i9dQZF1DWWW9iyuOPGds,Hot Hits South Africa,"215,912 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX5I05jXm1F2M,Karaoke Hits,"183,464 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/3NBWFZfxK3V7cCBdNaXPHO,R&B Love Songs 90s and 2000s - Best R&B Love Music from the 90s & 00s (Playlist Updated in 2024),"38,306 saves",https://open.spotify.com/user/wwoa833lqlqevvvogq4sao8mn,Redlist - Good Vibes
https://open.spotify.com/playlist/37i9dQZF1DX04mASjTsvf0,R&B Classics,"466,052 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXch2nNxu927l,Suprême R&B,"340,988 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4c6uZX0B0TUk8dQnB5xJ8H,Greatest RnB Songs of All Time,"14,044 saves""url,playlistName,saves
https://open.spotify.com/playlist/1ikU1YfzDZZYmiOhzqhDFX,SADE GREATEST HITS,""43,597 saves",https://open.spotify.com/user/31lnvpi7lmmdzj4uzlnumcrajw54,Cedrik
https://open.spotify.com/playlist/4YzpPDk8r9krimzq8D2VrY,Sade: Top tracks,"205,395 saves",https://open.spotify.com/user/sonymusicentertainment,Filtr Sweden
https://open.spotify.com/playlist/7zibJ9gyTg83e8twtxA0RJ,Sade Girls Vibess 🍯📸,"13,942 saves",https://open.spotify.com/user/31ntaw4isz4dyjmpxydrc3xyiu3q,Mafe🤞🏾
https://open.spotify.com/playlist/0jpzX7WmfqLNbpxMUw77Cu,THE VERY BEST OF SADE,"3,488 saves",https://open.spotify.com/user/sc11o8747fdkndab26s0gj40o,jr
https://open.spotify.com/playlist/7ENCppuO52sifo1n6I4g8i,SADE - EXITOS,"19,992 saves",https://open.spotify.com/user/jbinguero,jbinguero
https://open.spotify.com/playlist/7eJQG4OIFTd5KsFua7IEBj,Sunday Chill ☕ Morning Playlist :-),"86,581 saves",https://open.spotify.com/user/djfrogfree,Lounge & Restaurant
https://open.spotify.com/playlist/37i9dQZF1DWT4nLmUaFDGb,Easy Jazz,"516,853 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5BIn7C2jGOQxAT5IWnW4n1,"sade, erykah badu, lauryn hill vibes 🧚🏼‍♀️✨","18,437 saves",https://open.spotify.com/user/18gr4obfmjihem3u4qtcmcmvp,izzy eve
https://open.spotify.com/playlist/1mmR8n53e0j23dqilZPgku,Sade: The Complete Studio Albums,"22,349 saves",https://open.spotify.com/user/sade.profile,Sade
