url,playlistName,saves
https://open.spotify.com/playlist/3UKywkT9YzaamemoCXCC4Y,CHILDISH GAMBINO TOUR SETLIST 2024,"13,087 saves"
https://open.spotify.com/playlist/0rAdSPycrFdaBXh9xSW3ap,Best English Songs,"284,013 saves"
https://open.spotify.com/playlist/4ZQgepEgN2rO6eFUPNZf2l,Música Tranquila (2024),"127,209 saves"
https://open.spotify.com/playlist/3Odozn7L7r6PGhSP1v8m1E,Fousheé: Complete Collection,"2,005 saves"
https://open.spotify.com/playlist/3rb3w3ZgsY0T8sAYAVwhol,SLEEPY HALLOW BEST SONGS,"5,716 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVKDF4ycOESi,New Music Friday Italia,"315,079 saves"
https://open.spotify.com/playlist/37i9dQZF1DX7QC1DnNqj3m,Sweet Soul Sunday,"527,837 saves"
https://open.spotify.com/playlist/37i9dQZF1DX742okrrpwah,New Music Friday France,"351,384 saves"
https://open.spotify.com/playlist/10HAssm8UfDyUkRKAJNVEK,Clean R&B Hits 2024,"11,241 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8f6LHxMjnzD,Singled Out,"864,647 saves"
https://open.spotify.com/playlist/5Of0lzKA4w1oLmbuRaxekB,New To Play,"28,031 saves"
https://open.spotify.com/playlist/37i9dQZF1DXb5BKLTO7ULa,New Music Friday NL,"264,135 saves"
https://open.spotify.com/playlist/4LY1VcG2Ojp7NvzEdenS5C,Clean Rap Hits 2010-2023🔥,"3,642 saves"
https://open.spotify.com/playlist/1A6QK2FsnrQ8LhSbFcmhoX,Steve Lacy Complete,"40,023 saves"
https://open.spotify.com/playlist/0Fth1yam4Y7smYx8YCFG2z,En Popüler Yabancı Şarkılar,"22,619 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2Wvd8VINtcF,Oyster,"139,369 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3P4X1C,This Is Fousheé,"3,860 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8hcTuUCeYxa,Indie Brandneu,"169,111 saves"
https://open.spotify.com/playlist/2gRoMXgo87SOuMXjjml4bd,Sleepy Hallow: Complete Collection,"40,428 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6K3mlB5G3WG,Novità Pop,"61,688 saves"url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DZ06evO09APw8,This Is Leon Thomas,"1,757 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2V97dgq1s0W,Riffs & Runs,"215,743 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,"761,869 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSXWSaQmvWOB,Soul 'n' the City,"771,357 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVzZlRWgqAGH,BUTTER,"813,890 saves"
https://open.spotify.com/playlist/37i9dQZF1DX4pAtJteyweQ,Valentine's Day Love,"596,130 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3zKews,This Is Victoria Monét,"32,673 saves"
https://open.spotify.com/playlist/37i9dQZF1DX8LIZNmf5qj3,Douces Vibes,"120,582 saves"
https://open.spotify.com/playlist/37i9dQZF1DWUbo613Z2iWO,R&B Rising,"52,066 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO2IDHkQ,This Is Coco Jones,"7,612 saves"
https://open.spotify.com/playlist/37i9dQZF1DXdEZt3tTR001,floating,"178,288 saves"
https://open.spotify.com/playlist/02g3P7sDYtcLuE8LapCoQI,Hit radar,"15,483 saves"
https://open.spotify.com/playlist/37i9dQZF1DX7J2y2eWxEnR,R&B Connect,"198,941 saves"
https://open.spotify.com/playlist/0pk0wzQFD9Shd7hzSAVK66,Sensual RNB 🤭💦,"6,328 saves"
https://open.spotify.com/playlist/37i9dQZF1DX3emOGTS84VM,Hangover Detox by block.fm,"22,316 saves"
