
url,playlistName,saves
https://open.spotify.com/playlist/37i9dQZF1DWVZeTgFybamp,Musikk til arbeidsdagen,"116,078 saves"
https://open.spotify.com/playlist/2BIfQiTF44jt5IoZO9VEPw,Republik full album,"8,709 saves"
https://open.spotify.com/playlist/6QtceWMKsiXqi2GmarJX4F,Alan Walker as melhores 🎹🎚️,"7,105 saves"
https://open.spotify.com/playlist/5iVYbBAeiyc7NbewY4HkHO,BEST GACHA 2018 SONGS 🗣️🔥🔥,"8,407 saves"
https://open.spotify.com/playlist/37i9dQZF1DX7FV7CCq9byu,Ny Pop,"173,301 saves"
https://open.spotify.com/playlist/7L4qbPDXElR0sw75vLJobW,Best English Motivational Songs 2024 🔥,"12,295 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6uQnoHESB3u,Brand New Chill,"179,592 saves"
https://open.spotify.com/playlist/37i9dQZF1DX0DyAItA38GT,Slow Down,"163,934 saves"
https://open.spotify.com/playlist/0s6MYrG971y5VOjG39a0qZ,"Lily – Alan Walker, K-391, Emelie Hollow","7,469 saves"
https://open.spotify.com/playlist/37i9dQZF1DX2iUp2zRnhtp,Hits Don't Lie,"193,356 saves"
https://open.spotify.com/playlist/6f5PkbSQ6kloyJuz9Nz1I8,nightcore sad vibes😭💔,"4,955 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXubpwTwZH5E,knekken,"58,247 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO3cmD74,This Is Ramón,"4,101 saves"
https://open.spotify.com/playlist/3mM3iDN4a64qRtvC6I1guM,playlist jogging & lari,"8,111 saves"
https://open.spotify.com/playlist/0d6GSwaLzsAvMLoBwpFdrv,Youtube Shorts Music 22-24,"10,681 saves"
https://open.spotify.com/playlist/4F5QehAoVUWLqMl9KAmUDY,Alan Walker y Marshmello,"6,631 saves"
https://open.spotify.com/playlist/49IDUIxZDg8Wewp8sEtEUV,BEST GACHA 2018-2019 SONGS FR 🗣️🔥,"30,597 saves"
https://open.spotify.com/playlist/3xG2VqZgwXck1Hqz31LuuP,List nhạc tiếng anh chill🌷,"14,071 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO1b0fKi,This Is Hver gang vi møtes,"2,666 saves"
https://open.spotify.com/playlist/0fuZxrqZ0alBmZkny2JpeK,Alan Walker Greatest Hits 2024,"6,829 saves"
https://open.spotify.com/playlist/0Mwzj6THkvW9zjk3NK4gCX,Alan Walker - All songs,"9,158 saves"
https://open.spotify.com/playlist/2D1ydLOyBqLr5Nyxxst3fA,Alan Walker Full Album,"1,644 saves"
https://open.spotify.com/playlist/74W2D9AislMAqUusnoxx4I,Cool english songs (katil),"4,716 saves"
https://open.spotify.com/playlist/37i9dQZF1DX6X9UXguAPfB,Smil.,"113,084 saves"
https://open.spotify.com/playlist/3gN0rfW0m1vxsRWLtTQsWF,THE GARDEN - Release Radar,"1,078 saves"
https://open.spotify.com/playlist/376SOebuPhL6QRTG5J270g,Sabrina Spellman's Personal Playlist (The Chilling Adventures of Sabrina),"8,312 saves"
